TIPOLOGIA,ESSENZA,UBICAZIONE,LUOGO,CIRCOSCR,VIA,DISPOSIZ,POSIZ,ALTEZZA,DIAMFUSTO,NOTEGENER,TIPOFOGLIA
Albero,PLATANUS ACERIFOLIA,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,Prato,2) 6m = 12m,2) 20cm=50cm,ND,Caduca
Albero,PLATANUS ACERIFOLIA,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,Prato,2) 6m = 12m,2) 20cm=50cm,ND,Caduca
Albero,PLATANUS ACERIFOLIA,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,Prato,2) 6m = 12m,1) <= 20cm,ND,Caduca
Albero,PLATANUS ACERIFOLIA,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,Prato,2) 6m = 12m,1) <= 20cm,ND,Caduca
Albero,PLATANUS ACERIFOLIA,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,Prato,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,PLATANUS ACERIFOLIA,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,Prato,3) 12m = 16m,2) 20cm=50cm,ND,Caduca
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Aiuola,Spine Bianche,ND,Isolato,Prato,3) 12m = 16m,2) 20cm=50cm,ND,Sempreverde
Albero,QUERCUS ILEX,PARCO 4 EVANGELISTI,Aiuola,Spine Bianche,ND,Isolato,Prato,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,QUERCUS SP.,PARCO 4 EVANGELISTI,Aiuola,Spine Bianche,ND,Isolato,Prato,1) <= 6m,1) <= 20cm,ND,ND
Albero,PRUNUS SP.,PARCO 4 EVANGELISTI,ND,Spine Bianche,ND,Isolato,ND,1) <= 6m,1) <= 20cm,ND,ND
Albero,PRUNUS SP.,PARCO 4 EVANGELISTI,ND,Spine Bianche,ND,Isolato,ND,1) <= 6m,1) <= 20cm,ND,ND
Albero,PRUNUS SP.,PARCO 4 EVANGELISTI,ND,Spine Bianche,ND,Isolato,ND,1) <= 6m,1) <= 20cm,ND,ND
Albero,PRUNUS SP.,PARCO 4 EVANGELISTI,ND,Spine Bianche,ND,Isolato,ND,1) <= 6m,1) <= 20cm,ND,ND
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,ULMUS MINOR,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,3) 12m = 16m,2) 20cm=50cm,ND,Caduca
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,PRUNUS SP.,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,1) <= 6m,1) <= 20cm,ND,ND
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,3) 12m = 16m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,3) 12m = 16m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,3) 12m = 16m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,3) 12m = 16m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,3) 12m = 16m,2) 20cm=50cm,ND,Sempreverde
Albero,ULMUS MINOR,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,4) 16m = 23m,2) 20cm=50cm,ND,Caduca
Albero,ULMUS MINOR,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,4) 16m = 23m,2) 20cm=50cm,ND,Caduca
Albero,ULMUS MINOR,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Filare,ND,4) 16m = 23m,2) 20cm=50cm,ND,Caduca
Albero,ULMUS MINOR,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Filare,ND,4) 16m = 23m,2) 20cm=50cm,ND,Caduca
Albero,ULMUS MINOR,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Filare,ND,4) 16m = 23m,2) 20cm=50cm,ND,Caduca
Albero,ULMUS MINOR,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Filare,ND,4) 16m = 23m,2) 20cm=50cm,ND,Caduca
Albero,ULMUS MINOR,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Filare,ND,4) 16m = 23m,2) 20cm=50cm,ND,Caduca
Albero,ULMUS MINOR,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Filare,ND,4) 16m = 23m,2) 20cm=50cm,ND,Caduca
Albero,QUERCUS ILEX,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Filare,ND,4) 16m = 23m,2) 20cm=50cm,ND,Sempreverde
Albero,QUERCUS ILEX,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Filare,ND,4) 16m = 23m,2) 20cm=50cm,ND,Sempreverde
Albero,QUERCUS ILEX,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,2) 6m = 12m,1) <= 20cm,ND,Sempreverde
Albero,QUERCUS ILEX,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,2) 6m = 12m,1) <= 20cm,ND,Sempreverde
Albero,CELTIS AUSTRALIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,2) 6m = 12m,1) <= 20cm,ND,Caduca
Albero,POPULUS NIGRA,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,2) 6m = 12m,2) 20cm=50cm,ND,Caduca
Albero,POPULUS NIGRA,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,2) 6m = 12m,2) 20cm=50cm,ND,Caduca
Albero,QUERCUS ILEX,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,CELTIS AUSTRALIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,LIGUSTRUM VULGARE,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,3) 12m = 16m,2) 20cm=50cm,ND,Sempreverde
Albero,ND,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,1) <= 6m,1) <= 20cm,ND,ND
Albero,POPULUS NIGRA,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,2) 6m = 12m,1) <= 20cm,ND,Caduca
Albero,POPULUS NIGRA,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,2) 6m = 12m,1) <= 20cm,ND,Caduca
Albero,POPULUS NIGRA,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,2) 6m = 12m,1) <= 20cm,ND,Caduca
Albero,PLATANUS ACERIFOLIA,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,2) 6m = 12m,1) <= 20cm,ND,Caduca
Albero,CELTIS AUSTRALIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,ULMUS MINOR,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,3) 12m = 16m,2) 20cm=50cm,ND,Caduca
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,CUPRESSUS SEMPERVIRENS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,3) 12m = 16m,2) 20cm=50cm,ND,Sempreverde
Albero,POPULUS NIGRA,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,4) 16m = 23m,2) 20cm=50cm,ND,Caduca
Albero,CERCIS SILIQUASTRUM,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,CUPRESSUS SEMPERVIRENS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,4) 16m = 23m,2) 20cm=50cm,ND,Sempreverde
Albero,CUPRESSUS SEMPERVIRENS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,4) 16m = 23m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,3) 12m = 16m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,3) 12m = 16m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,3) 12m = 16m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,3) 12m = 16m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,3) 12m = 16m,2) 20cm=50cm,ND,Sempreverde
Albero,PLATANUS ACERIFOLIA,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,3) 12m = 16m,2) 20cm=50cm,ND,Caduca
Albero,QUERCUS ILEX,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,3) 12m = 16m,2) 20cm=50cm,ND,Sempreverde
Albero,PLATANUS ACERIFOLIA,PARCO 4 EVANGELISTI,Giardino,Platani,ND,Isolato,ND,3) 12m = 16m,2) 20cm=50cm,ND,Caduca
Albero,CUPRESSUS SEMPERVIRENS,PARCO 4 EVANGELISTI,Giardino,Platani,ND,Isolato,ND,3) 12m = 16m,2) 20cm=50cm,ND,Sempreverde
Albero,POPULUS NIGRA,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,4) 16m = 23m,3) 50cm=100cm,ND,Caduca
Albero,POPULUS NIGRA,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,4) 16m = 23m,4) >100cm,ND,Caduca
Albero,POPULUS NIGRA,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,4) 16m = 23m,3) 50cm=100cm,ND,Caduca
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,3) 12m = 16m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,3) 12m = 16m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,3) 12m = 16m,2) 20cm=50cm,ND,Sempreverde
Albero,PRUNUS SP.,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,1) <= 6m,1) <= 20cm,ND,ND
Albero,PRUNUS SP.,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,1) <= 6m,1) <= 20cm,ND,ND
Albero,PRUNUS SP.,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,1) <= 6m,1) <= 20cm,ND,ND
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Gruppo,Prato,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Gruppo,Prato,2) 6m = 12m,1) <= 20cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Gruppo,Prato,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Gruppo,Prato,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,CELTIS AUSTRALIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Gruppo,Prato,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Gruppo,Prato,2) 6m = 12m,1) <= 20cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Gruppo,Prato,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Gruppo,Prato,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,QUERCUS PUBESCENS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Gruppo,Prato,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,QUERCUS PUBESCENS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Gruppo,Prato,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Gruppo,Prato,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Gruppo,Prato,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Gruppo,Prato,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Gruppo,Prato,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Gruppo,Prato,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,ULMUS MINOR,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Gruppo,Prato,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,Prato,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,PLATANUS ACERIFOLIA,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,Prato,2) 6m = 12m,1) <= 20cm,ND,Caduca
Albero,PLATANUS ACERIFOLIA,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,Prato,2) 6m = 12m,1) <= 20cm,ND,Caduca
Albero,PLATANUS ACERIFOLIA,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,Prato,2) 6m = 12m,1) <= 20cm,ND,Caduca
Albero,ULMUS MINOR,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,Prato,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,ULMUS MINOR,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,Prato,4) 16m = 23m,3) 50cm=100cm,ND,Caduca
Albero,ULMUS MINOR,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,Prato,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,PLATANUS ACERIFOLIA,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,Prato,4) 16m = 23m,3) 50cm=100cm,ND,Caduca
Albero,CELTIS AUSTRALIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,Prato,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,PINUS HALEPENSIS,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,Prato,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,SERRA RIFUSA,Via,Serra Rifusa,Via dei Dauni,Filare,ND,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,SERRA RIFUSA,Via,Serra Rifusa,Via dei Dauni,Filare,ND,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,SERRA RIFUSA,Via,Serra Rifusa,Via dei Dauni,Filare,ND,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,SERRA RIFUSA,Via,Serra Rifusa,Via dei Dauni,Filare,ND,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,SERRA RIFUSA,Via,Serra Rifusa,Via dei Dauni,Filare,ND,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,SERRA RIFUSA,Via,Serra Rifusa,Via dei Dauni,Filare,ND,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,SERRA RIFUSA,Via,Serra Rifusa,Via dei Dauni,Filare,ND,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,NERIUM OLEANDER,SERRA RIFUSA,Via,Serra Rifusa,Via dei Dauni,Filare,ND,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,SERRA RIFUSA,Via,Serra Rifusa,Via dei Dauni,Filare,ND,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,SERRA RIFUSA,Via,Serra Rifusa,Via dei Dauni,Filare,ND,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,SERRA RIFUSA,Via,Serra Rifusa,Via dei Dauni,Filare,ND,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,SERRA RIFUSA,Via,Serra Rifusa,Via dei Dauni,Filare,ND,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,SERRA RIFUSA,Via,Serra Rifusa,Via dei Dauni,Filare,ND,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,SERRA RIFUSA,Via,Serra Rifusa,Via dei Dauni,Filare,ND,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,SERRA RIFUSA,Via,Serra Rifusa,Via dei Dauni,Filare,ND,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,NERIUM OLEANDER,SERRA RIFUSA,Via,Serra Rifusa,Via dei Dauni,Filare,ND,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,SERRA RIFUSA,Via,Serra Rifusa,Via dei Dauni,Filare,ND,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,SERRA RIFUSA,Via,Serra Rifusa,Via dei Dauni,Filare,ND,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,NERIUM OLEANDER,SERRA RIFUSA,Via,Serra Rifusa,Via dei Dauni,Filare,ND,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,SERRA RIFUSA,Via,Serra Rifusa,Via dei Dauni,Filare,ND,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,SERRA RIFUSA,Via,Serra Rifusa,Via dei Dauni,Filare,ND,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,SERRA RIFUSA,Via,Serra Rifusa,Via dei Dauni,Filare,ND,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,SERRA RIFUSA,Via,Serra Rifusa,Via dei Dauni,Filare,ND,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,SERRA RIFUSA,Via,Serra Rifusa,Via dei Dauni,Filare,ND,2) 6m = 12m,2) 20cm=50cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,PARCO 4 EVANGELISTI,Via,Villa Longo,ND,Filare,ND,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,PARCO 4 EVANGELISTI,Via,Villa Longo,ND,Filare,ND,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,PARCO 4 EVANGELISTI,Via,Villa Longo,ND,Filare,ND,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,LIGUSTRUM VULGARE,PARCO 4 EVANGELISTI,Via,Villa Longo,ND,Filare,ND,1) <= 6m,1) <= 20cm,ND,Sempreverde
Albero,CEDRUS ATLANTICA,PARCO 4 EVANGELISTI,Giardino,Platani,Via Dante Alighieri,Isolato,ND,3) 12m = 16m,2) 20cm=50cm,ND,Sempreverde
Albero,PLATANUS ACERIFOLIA,PARCO 4 EVANGELISTI,Giardino,Platani,Via Dante Alighieri,Isolato,ND,3) 12m = 16m,2) 20cm=50cm,ND,Caduca
Albero,PLATANUS ACERIFOLIA,PARCO 4 EVANGELISTI,Giardino,Platani,Via Dante Alighieri,Isolato,ND,3) 12m = 16m,2) 20cm=50cm,ND,Caduca
Albero,FICUS CARICA,PARCO 4 EVANGELISTI,Giardino,Platani,Via Dante Alighieri,Isolato,ND,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,FICUS CARICA,PARCO 4 EVANGELISTI,Giardino,Platani,Via Dante Alighieri,Isolato,ND,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,FICUS CARICA,PARCO 4 EVANGELISTI,Giardino,Platani,Via Dante Alighieri,Isolato,ND,1) <= 6m,1) <= 20cm,ND,Caduca
Albero,CUPRESSUS SP.,PARCO 4 EVANGELISTI,Giardino,Platani,Via Dante Alighieri,Isolato,ND,3) 12m = 16m,2) 20cm=50cm,ND,ND
Albero,ULMUS MINOR,PARCO 4 EVANGELISTI,Giardino,Platani,Via Dante Alighieri,Isolato,ND,2) 6m = 12m,1) <= 20cm,ND,Caduca
Albero,CEDRUS ATLANTICA,PARCO 4 EVANGELISTI,Giardino,Platani,Via Dante Alighieri,Isolato,ND,4) 16m = 23m,2) 20cm=50cm,ND,Sempreverde
Albero,PLATANUS ACERIFOLIA,PARCO 4 EVANGELISTI,Giardino,Platani,Via Dante Alighieri,Isolato,ND,5) >23m,4) >100cm,ND,Caduca
Albero,CUPRESSUS SEMPERVIRENS,PARCO 4 EVANGELISTI,Giardino,Platani,Via Dante Alighieri,Isolato,ND,4) 16m = 23m,3) 50cm=100cm,ND,Sempreverde
Albero,PLATANUS ACERIFOLIA,PARCO 4 EVANGELISTI,Giardino,Platani,Via Dante Alighieri,Isolato,ND,4) 16m = 23m,2) 20cm=50cm,ND,Caduca
Albero,CUPRESSUS SP.,PARCO 4 EVANGELISTI,Giardino,Platani,Via Dante Alighieri,Isolato,ND,4) 16m = 23m,2) 20cm=50cm,ND,ND
Albero,CUPRESSUS SP.,PARCO 4 EVANGELISTI,Giardino,Platani,Via Dante Alighieri,Isolato,ND,4) 16m = 23m,2) 20cm=50cm,ND,ND
Albero,PLATANUS ACERIFOLIA,PARCO 4 EVANGELISTI,Giardino,Platani,Via Dante Alighieri,Isolato,ND,4) 16m = 23m,2) 20cm=50cm,ND,Caduca
Albero,PLATANUS ACERIFOLIA,PARCO 4 EVANGELISTI,Giardino,Platani,Via Dante Alighieri,Isolato,ND,3) 12m = 16m,2) 20cm=50cm,ND,Caduca
Albero,ALBIZIA JULIBRISSIN,PARCO 4 EVANGELISTI,Giardino,Villa Longo,ND,Isolato,ND,3) 12m = 16m,2) 20cm=50cm,ND,Caduca
Albero,PLATANUS ACERIFOLIA,PARCO 4 EVANGELISTI,Giardino,Platani,Via Dante Alighieri,Isolato,ND,3) 12m = 16m,2) 20cm=50cm,ND,Caduca
Albero,PLATANUS ACERIFOLIA,PARCO 4 EVANGELISTI,Giardino,Platani,Via Dante Alighieri,Isolato,ND,3) 12m = 16m,2) 20cm=50cm,ND,Caduca
Albero,CUPRESSUS SP.,PARCO 4 EVANGELISTI,Giardino,Platani,Via Dante Alighieri,Isolato,ND,3) 12m = 16m,2) 20cm=50cm,ND,ND
Albero,CUPRESSUS SP.,PARCO 4 EVANGELISTI,Giardino,Platani,Via Dante Alighieri,Isolato,ND,3) 12m = 16m,2) 20cm=50cm,ND,ND
Albero,CUPRESSUS SP.,PARCO 4 EVANGELISTI,Giardino,Platani,Via Dante Alighieri,Isolato,ND,3) 12m = 16m,2) 20cm=50cm,ND,ND
Albero,CUPRESSUS SP.,PARCO 4 EVANGELISTI,Giardino,Platani,Via Dante Alighieri,Isolato,ND,3) 12m = 16m,2) 20cm=50cm,ND,ND
Albero,PLATANUS ACERIFOLIA,PARCO 4 EVANGELISTI,Giardino,Platani,Via Dante Alighieri,Isolato,ND,4) 16m = 23m,2) 20cm=50cm,ND,Caduca
Albero,PLATANUS ACERIFOLIA,PARCO 4 EVANGELISTI,Giardino,Platani,Via Dante Alighieri,Isolato,ND,4) 16m = 23m,2) 20cm=50cm,ND,Caduca
Albero,PLATANUS ACERIFOLIA,PARCO 4 EVANGELISTI,Giardino,Platani,Via Dante Alighieri,Isolato,ND,4) 16m = 23m,2) 20cm=50cm,ND,Caduca
Albero,PLATANUS ACERIFOLIA,PARCO 4 EVANGELISTI,Giardino,Platani,Via Dante Alighieri,Isolato,ND,4) 16m = 23m,2) 20cm=50cm,ND,Caduca
Albero,PLATANUS ACERIFOLIA,PARCO 4 EVANGELISTI,Giardino,Platani,Via Dante Alighieri,Isolato,ND,2) 6m = 12m,1) <= 20cm,ND,Caduca
Albero,PLATANUS ACERIFOLIA,PARCO 4 EVANGELISTI,Giardino,Platani,Via Dante Alighieri,Isolato,ND,4) 16m = 23m,3) 50cm=100cm,ND,Caduca
Albero,PLATANUS ACERIFOLIA,PARCO 4 EVANGELISTI,Giardino,Platani,Via Dante Alighieri,Isolato,ND,2) 6m = 12m,1) <= 20cm,ND,Caduca
Albero,FICUS CARICA,PARCO 4 EVANGELISTI,Giardino,Platani,Via Dante Alighieri,Isolato,ND,2) 6m = 12m,1) <= 20cm,ND,Caduca
